score,site,views,title,url,retrieved
37,apple,46181,External ISO keyboards treated as ANSI since MacBook Pro upgraded to macOS Sierra 10.12,https://apple.stackexchange.com/questions/255082/external-iso-keyboards-treated-as-ansi-since-macbook-pro-upgraded-to-macos-sierr,2026-09-24
37,apple,8896,Opening tab in Terminal resizes window,https://apple.stackexchange.com/questions/55280/opening-tab-in-terminal-resizes-window,2026-09-24
37,apple,7238,How to remove Google Chrome from Spotlight suggestions in macOS Big Sur,https://apple.stackexchange.com/questions/407010/how-to-remove-google-chrome-from-spotlight-suggestions-in-macos-big-sur,2026-09-24
36,stackoverflow,162232,Android Studio: Resolving Duplicate Classes,https://stackoverflow.com/questions/36990054/android-studio-resolving-duplicate-classes,2026-09-24
36,apple,236283,How can I clean up 'Other' storage on iPhone 3G?,https://apple.stackexchange.com/questions/8456/how-can-i-clean-up-other-storage-on-iphone-3g,2026-09-24
36,apple,179917,Unable to Resize Partitions,https://apple.stackexchange.com/questions/134498/unable-to-resize-partitions,2026-09-24
36,apple,123549,how to quickly reboot from OSX to Windows and back,https://apple.stackexchange.com/questions/9492/how-to-quickly-reboot-from-osx-to-windows-and-back,2026-09-24
36,apple,75674,"How to get the ""securely erase"" function of Disk Utility on El Capitan & Sierra",https://apple.stackexchange.com/questions/258170/how-to-get-the-securely-erase-function-of-disk-utility-on-el-capitan-sierra,2026-09-24
36,apple,28206,How can I add Trash icon to the sidebar in Mac OS X Lion?,https://apple.stackexchange.com/questions/22274/how-can-i-add-trash-icon-to-the-sidebar-in-mac-os-x-lion,2026-09-24
36,apple,7016,Do computers slow down as they age?,https://apple.stackexchange.com/questions/46324/do-computers-slow-down-as-they-age,2026-09-24
35,superuser,44479,Debian: creating Windows 10 bootable install USB-drive using terminal (dd),https://superuser.com/questions/1527197/debian-creating-windows-10-bootable-install-usb-drive-using-terminal-dd,2026-09-24
35,stackoverflow,5573,Xcode 10 simulator runtime is not available: runtime profile not found error,https://stackoverflow.com/questions/53261256/xcode-10-simulator-runtime-is-not-available-runtime-profile-not-found-error,2026-09-24
35,apple,117820,"M1 Mac clean install, getting stuck at ""Create a computer account""",https://apple.stackexchange.com/questions/408876/m1-mac-clean-install-getting-stuck-at-create-a-computer-account,2026-09-24
35,apple,80886,"Can't remove ""Install macOS High Sierra.app""",https://apple.stackexchange.com/questions/336565/cant-remove-install-macos-high-sierra-app,2026-09-24
35,apple,64663,macOS High Sierra restarting by itself during sleep,https://apple.stackexchange.com/questions/311072/macos-high-sierra-restarting-by-itself-during-sleep,2026-09-24
35,apple,24812,Terminal login hangs,https://apple.stackexchange.com/questions/267668/terminal-login-hangs,2026-09-24
35,apple,15734,"How to set ""date added"" metadata in Mac OS X 10.7 Lion",https://apple.stackexchange.com/questions/40941/how-to-set-date-added-metadata-in-mac-os-x-10-7-lion,2026-09-24
35,apple,11689,Strange case of truly invisible file (?) and undeletable directory on macOS,https://apple.stackexchange.com/questions/352599/strange-case-of-truly-invisible-file-and-undeletable-directory-on-macos,2026-09-24
34,stackoverflow,76186,Error when running emulator: Not enough disk space to run AVD,https://stackoverflow.com/questions/53570168/error-when-running-emulator-not-enough-disk-space-to-run-avd,2026-09-24
34,stackoverflow,37163,docker-compose keeps using old image content,https://stackoverflow.com/questions/44461035/docker-compose-keeps-using-old-image-content,2026-09-24
34,apple,203171,Disk Utility won't Unmount HD for formatting,https://apple.stackexchange.com/questions/105673/disk-utility-wont-unmount-hd-for-formatting,2026-09-24
34,apple,81716,Can't reformat SD card (Yosemite),https://apple.stackexchange.com/questions/220289/cant-reformat-sd-card-yosemite,2026-09-24
34,apple,55585,macOS not showing the actual free space,https://apple.stackexchange.com/questions/324440/macos-not-showing-the-actual-free-space,2026-09-24
34,apple,24485,Swap CMD and Alt only on external keyboard,https://apple.stackexchange.com/questions/225089/swap-cmd-and-alt-only-on-external-keyboard,2026-09-24
34,apple,21724,< and ^ keys are swapped,https://apple.stackexchange.com/questions/239395/and-keys-are-swapped,2026-09-24
34,apple,18603,Is there a way via the command line to cause .icloud files to download?,https://apple.stackexchange.com/questions/328329/is-there-a-way-via-the-command-line-to-cause-icloud-files-to-download,2026-09-24
34,apple,9741,Spotlight is slow in Catalina,https://apple.stackexchange.com/questions/379986/spotlight-is-slow-in-catalina,2026-09-24
33,stackoverflow,69043,Super Slow Docker Build,https://stackoverflow.com/questions/59615266/super-slow-docker-build,2026-09-24
33,stackoverflow,27677,Deploy Docker Container with Compose & Github Actions,https://stackoverflow.com/questions/67023441/deploy-docker-container-with-compose-github-actions,2026-09-24
33,apple,37593,Unable to completely uninstall Zoom meeting app,https://apple.stackexchange.com/questions/358651/unable-to-completely-uninstall-zoom-meeting-app,2026-09-24
33,apple,29689,Enable ssh-key-only login to my Mac for 1 user,https://apple.stackexchange.com/questions/58632/enable-ssh-key-only-login-to-my-mac-for-1-user,2026-09-24
33,apple,28597,How to uninstall a program through the App Store?,https://apple.stackexchange.com/questions/42079/how-to-uninstall-a-program-through-the-app-store,2026-09-24
33,apple,16324,"How to programatically add folder to Spotlight ""do not index""?",https://apple.stackexchange.com/questions/87090/how-to-programatically-add-folder-to-spotlight-do-not-index,2026-09-24
33,apple,16170,How can I stop Parallels Desktop from listing Apps from a VM available in Spotlight?,https://apple.stackexchange.com/questions/308927/how-can-i-stop-parallels-desktop-from-listing-apps-from-a-vm-available-in-spotli,2026-09-24
33,apple,3017,"Spotlight search to Bluetooth settings hindered by ""Bluetooth file exchange""",https://apple.stackexchange.com/questions/328888/spotlight-search-to-bluetooth-settings-hindered-by-bluetooth-file-exchange,2026-09-24
32,stackoverflow,59443,unable to find attribute android:font for v7 support,https://stackoverflow.com/questions/47062650/unable-to-find-attribute-androidfont-for-v7-support,2026-09-24
32,apple,80320,How to disable Spotlight and mds_stores on Mac OS Catalina,https://apple.stackexchange.com/questions/388882/how-to-disable-spotlight-and-mds-stores-on-mac-os-catalina,2026-09-24
32,apple,77965,Why is a secure erase 'not necessary' for SSD's?,https://apple.stackexchange.com/questions/146733/why-is-a-secure-erase-not-necessary-for-ssds,2026-09-24
32,apple,69867,"macOS Catalina: ""App is damaged and can't be opened. You should move it to the trash.""",https://apple.stackexchange.com/questions/372084/macos-catalina-app-is-damaged-and-cant-be-opened-you-should-move-it-to-the-t,2026-09-24
32,apple,29587,Screenshot to clipboard by default,https://apple.stackexchange.com/questions/365500/screenshot-to-clipboard-by-default,2026-09-24
32,apple,7241,How to copy an image from screenshot's markup?,https://apple.stackexchange.com/questions/367962/how-to-copy-an-image-from-screenshots-markup,2026-09-24
31,superuser,15231,Can I continue using a partially corrupt hard drive by stripping out the bad sectors?,https://superuser.com/questions/1562412/can-i-continue-using-a-partially-corrupt-hard-drive-by-stripping-out-the-bad-sec,2026-09-24
31,stackoverflow,14895,Using Homebrew how do I remove some specific versions but not all old versions,https://stackoverflow.com/questions/23957630/using-homebrew-how-do-i-remove-some-specific-versions-but-not-all-old-versions,2026-09-24
31,apple,99347,Simple way to see a list of installed iOS apps with their storage space size?,https://apple.stackexchange.com/questions/4048/simple-way-to-see-a-list-of-installed-ios-apps-with-their-storage-space-size,2026-09-24
31,apple,88265,"""XXX can't be opened. You should move it to trash."" for flash projector applications on mac os sierra",https://apple.stackexchange.com/questions/262355/xxx-cant-be-opened-you-should-move-it-to-trash-for-flash-projector-applicat,2026-09-24
31,apple,66149,Huge Apple Mail Logs (Connection Logging Enabled),https://apple.stackexchange.com/questions/223390/huge-apple-mail-logs-connection-logging-enabled,2026-09-24
31,apple,61061,"""iTunes can’t verify the identity of the server ..."" after a Security Update in Mavericks or upgrade to El Capitan",https://apple.stackexchange.com/questions/180570/itunes-can-t-verify-the-identity-of-the-server-after-a-security-update-in,2026-09-24
31,apple,40664,"What does ""Reinstall macOS"" do, exactly?",https://apple.stackexchange.com/questions/276766/what-does-reinstall-macos-do-exactly,2026-09-24
31,apple,38804,Dropbox asking for permissions to wrong folder after changing account name,https://apple.stackexchange.com/questions/128551/dropbox-asking-for-permissions-to-wrong-folder-after-changing-account-name,2026-09-24
31,apple,28549,Intriguing connection issue on OS X,https://apple.stackexchange.com/questions/89842/intriguing-connection-issue-on-os-x,2026-09-24
31,apple,17014,APFS - how do I enable transparent compression,https://apple.stackexchange.com/questions/360120/apfs-how-do-i-enable-transparent-compression,2026-09-24
30,stackoverflow,75520,Why is Tensorflow not recognizing my GPU after conda install?,https://stackoverflow.com/questions/65273118/why-is-tensorflow-not-recognizing-my-gpu-after-conda-install,2026-09-24
30,stackoverflow,13243,How can I use the iOS Simulator to simulate an out of disk space condition?,https://stackoverflow.com/questions/25931711/how-can-i-use-the-ios-simulator-to-simulate-an-out-of-disk-space-condition,2026-09-24
30,stackoverflow,4307,iOS 12 specific problem: Core Data External Storage Binary Data corruption,https://stackoverflow.com/questions/52586564/ios-12-specific-problem-core-data-external-storage-binary-data-corruption,2026-09-24
30,apple,79601,"Books automatically deletes my books when offline, and when there is enough space on device",https://apple.stackexchange.com/questions/344271/books-automatically-deletes-my-books-when-offline-and-when-there-is-enough-spac,2026-09-24
30,apple,46550,Preview - Export to PDF without margins,https://apple.stackexchange.com/questions/112546/preview-export-to-pdf-without-margins,2026-09-24
30,apple,40459,Using rsync to backup,https://apple.stackexchange.com/questions/224747/using-rsync-to-backup,2026-09-24
30,apple,15145,Where is the postfix log on Sierra?,https://apple.stackexchange.com/questions/276322/where-is-the-postfix-log-on-sierra,2026-09-24
30,apple,3378,How can I free up some disk space?,https://apple.stackexchange.com/questions/860/how-can-i-free-up-some-disk-space,2026-09-24
30,apple,3118,What is the significance of 1946-02-14 08:34:56?,https://apple.stackexchange.com/questions/141384/what-is-the-significance-of-1946-02-14-083456,2026-09-24
29,superuser,120546,Windows 8 extremely high disk usage and slow IO,https://superuser.com/questions/591250/windows-8-extremely-high-disk-usage-and-slow-io,2026-09-24
29,superuser,80760,OSX Sierra hosts file is ignored,https://superuser.com/questions/1191172/osx-sierra-hosts-file-is-ignored,2026-09-24
29,stackoverflow,29438,System.Net.Http.HttpRequestException: Cannot assign requested address - error while communicating between 2 .net core web apps in localhost,https://stackoverflow.com/questions/68913012/system-net-http-httprequestexception-cannot-assign-requested-address-error-wh,2026-09-24
29,stackoverflow,17142,Chrome ignores the ETag header and just uses the in memory cache/disk cache,https://stackoverflow.com/questions/43659756/chrome-ignores-the-etag-header-and-just-uses-the-in-memory-cache-disk-cache,2026-09-24
29,apple,158590,macOS Won't Show WiFi Login Page,https://apple.stackexchange.com/questions/376401/macos-wont-show-wifi-login-page,2026-09-24
29,apple,92109,How can I clean up my user Library folder?,https://apple.stackexchange.com/questions/61911/how-can-i-clean-up-my-user-library-folder,2026-09-24
29,apple,46483,APFS on external drive missing from Disk Utility,https://apple.stackexchange.com/questions/363407/apfs-on-external-drive-missing-from-disk-utility,2026-09-24
28,superuser,21002,Remove Applications from Location Services in Security & Privacy on Mac OS X 10.8,https://superuser.com/questions/526183/remove-applications-from-location-services-in-security-privacy-on-mac-os-x-10,2026-09-24
28,stackoverflow,54351,Trouble updating to Spyder 4.0.0,https://stackoverflow.com/questions/59265097/trouble-updating-to-spyder-4-0-0,2026-09-24
28,stackoverflow,36439,docker-compose mariadb docker-entrypoint-initdb.d sql is not executed,https://stackoverflow.com/questions/62922399/docker-compose-mariadb-docker-entrypoint-initdb-d-sql-is-not-executed,2026-09-24
